City_ID,Action_Name,Action_ID,Start Date (Date),End Date (Date),Costs (Number),Scope (String),Measure (Label),Short Description (Text)
Frankfurt,Sustainable Mobility Coordinator,A1151,2015/01,Ongoing,Unknown,City-wide,Intelligent Traffic Control,Established coordinator position for transition to sustainable transport across different administrative units.
Frankfurt,Electric Bus Fleet Expansion,A1152,2018/01,Ongoing,Unknown,City-wide,Alternative Drive Systems and Sharing Offers,Investment program to convert public bus fleet to electric vehicles reducing local emissions and noise pollution.
Frankfurt,Pedestrian Zone Expansion,A1153,2010/01,Ongoing,Unknown,Medium (District/Corridor),Expansion of Pedestrian Paths,Expanded pedestrian-only areas in city center and residential districts for safer greener commuting options.
Frankfurt,Energy Efficient Housing Retrofit,A1154,2012/01,Ongoing,Unknown,City-wide,Energy-efficient Building Refurbishment,Program to retrofit existing residential buildings to meet modern energy efficiency standards and reduce heating emissions.
Frankfurt,Green Building Standards,A1155,2011/01,Ongoing,Unknown,City-wide,Energy-efficient Building Refurbishment,Implemented mandatory eco-friendly construction practices and energy efficiency requirements for new building projects.
Frankfurt,Public Transport Modernization,A1156,2014/01,Ongoing,Unknown,City-wide,Expansion of Public Local Transport,Invested in modernizing transit systems including upgraded vehicles and improved frequency to reduce private vehicle reliance.
Frankfurt,Climate Action Plan Implementation,A1157,2010/01,Ongoing,Unknown,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Developed comprehensive strategy to reduce carbon emissions through compact development and renewable energy promotion.
Frankfurt,Parks and Green Rooftops Program,A1158,2013/01,Ongoing,Unknown,City-wide,Green Infrastructure (Carbon Sinks),Development program for urban parks and green rooftop installations to improve air quality and provide climate adaptation.
Frankfurt,Transit-Oriented Development,A1159,2015/01,Ongoing,Unknown,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Promoted high-density mixed-use development near transit stations to reduce sprawl and vehicle miles traveled.
Frankfurt,Smart Traffic Management System,A1160,2016/01,Ongoing,Unknown,City-wide,Intelligent Traffic Control,Implemented intelligent traffic control systems with adaptive signals and real-time monitoring to optimize traffic flow.
Frankfurt,Cycling Promotion Campaign,A1161,2015/01,Ongoing,Unknown,City-wide,Expansion of Bicycle Paths,Active communication and marketing campaign promoting cycling as sustainable transport option with focus on safety awareness.
Frankfurt,Renewable Energy District Heating,A1162,2017/01,Ongoing,Unknown,Medium (District/Corridor),Energy-efficient Building Refurbishment,Expanded district heating networks powered by renewable energy sources to replace fossil fuel heating in buildings.
Seattle,Climate Action Plan Adoption,A1163,2013/01,Ongoing,Unknown,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Adopted comprehensive climate action plan with goal to reduce greenhouse gas emissions 58 percent below 2008 levels by 2030.
Seattle,Bicycle Master Plan Update,A1164,2014/01,Ongoing,Unknown,City-wide,Expansion of Bicycle Paths,Updated citywide bicycle infrastructure plan to create connected safe network for all ages and abilities cyclists.
Seattle,Pedestrian Master Plan,A1165,2017/01,Ongoing,Unknown,City-wide,Expansion of Pedestrian Paths,Comprehensive plan to improve sidewalk network accessibility and pedestrian safety across entire city.
Seattle,RapidRide Bus Rapid Transit,A1166,2010/09,Ongoing,Unknown,City-wide,Expansion of Public Local Transport,Launched multiple RapidRide corridors with limited stops transit priority and enhanced stations for faster more reliable bus service.
Seattle,Green New Deal Resolution,A1167,2019/07,Ongoing,Unknown,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Passed resolution establishing carbon neutral goal by 2030 and creating oversight board for climate justice and policy advice.
Seattle,Building Energy Benchmarking,A1168,2010/01,Ongoing,Unknown,City-wide,Energy-efficient Building Refurbishment,Required large commercial buildings to annually track and report energy performance using ENERGY STAR Portfolio Manager.
Seattle,Link Light Rail Expansion,A1169,2009/01,Ongoing,3700,City-wide,Expansion of Public Long-Distance Transport,Major regional investment in expanding electric light rail network connecting Seattle to surrounding communities reducing car dependence.
Seattle,Healthy Streets Program,A1170,2020/04,Ongoing,Unknown,City-wide,Expansion of Bicycle Paths,Created network of low-traffic streets prioritizing walking and biking with goal of making 20 miles permanent.
Seattle,City Fleet Electrification,A1171,2015/01,Ongoing,Unknown,City-wide,Alternative Drive Systems and Sharing Offers,Program to transition all city-owned vehicles to zero-emission electric vehicles with goal of 100 percent conversion by 2030.
Seattle,Transit-Oriented Development Zoning,A1172,2010/01,Ongoing,Unknown,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Eliminated parking minimums and increased residential density allowances in station area overlay districts and urban centers.
Seattle,Green Infrastructure Program,A1173,2011/01,Ongoing,Unknown,City-wide,Green Infrastructure (Carbon Sinks),Implemented green stormwater infrastructure including bioswales rain gardens and permeable pavements for carbon sequestration.
Seattle,Commercial Energy Code Updates,A1174,2018/01,Ongoing,Unknown,City-wide,Energy-efficient Building Refurbishment,Updated building energy code with stricter efficiency requirements including fossil fuel restrictions for space and water heating.
Seattle,EV Charging Network Expansion,A1175,2012/01,Ongoing,Unknown,City-wide,Alternative Drive Systems and Sharing Offers,Developed public electric vehicle charging infrastructure network throughout city to support transition to electric vehicles.
Seattle,Urban Forest Management,A1176,2013/01,Ongoing,Unknown,City-wide,Green Infrastructure (Carbon Sinks),Comprehensive urban forestry program to expand tree canopy coverage for carbon storage air quality improvement and climate adaptation.
Seattle,Commuter Benefits Program,A1177,2010/01,Ongoing,Unknown,City-wide,Expansion of Public Local Transport,Required employers to offer pre-tax transit pass deductions up to 300 dollars monthly encouraging public transportation use.
Seattle,Building Emissions Performance Standards,A1178,2023/01,Ongoing,Unknown,City-wide,Energy-efficient Building Refurbishment,Required large commercial buildings to achieve emissions reduction targets on timeline reaching full decarbonization by 2050.
Seattle,Vision Zero Safety Initiative,A1179,2015/01,Ongoing,Unknown,City-wide,Expansion of Pedestrian Paths,Launched comprehensive program to eliminate traffic fatalities through infrastructure improvements enforcement and education.
Seattle,Adaptive Traffic Signals,A1180,2014/01,Ongoing,Unknown,City-wide,Intelligent Traffic Control,Implemented smart traffic signal system with real-time adjustments to prioritize buses pedestrians and optimize traffic flow.
Denver,Climate Action Plan,A1181,2018/01,Ongoing,Unknown,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Adopted comprehensive climate strategy addressing transportation buildings and land use to reduce greenhouse gas emissions.
Denver,Denver Moves Bike Plan,A1182,2011/01,Ongoing,Unknown,City-wide,Expansion of Bicycle Paths,Comprehensive bicycle infrastructure master plan to create 850-mile network of bikeways connecting all neighborhoods.
Denver,Denver Moves Pedestrian Plan,A1183,2019/01,Ongoing,Unknown,City-wide,Expansion of Pedestrian Paths,Citywide pedestrian infrastructure plan to create complete accessible safe sidewalk network improving walkability.
Denver,Elevate Denver Bond,A1184,2017/01,Ongoing,937,City-wide,Expansion of Bicycle Paths,Voter-approved bond measure dedicating 115 million dollars to bicycle and pedestrian projects plus 163.5 million for complete streets.
Denver,RTD Regional Transit Expansion,A1185,2010/01,Ongoing,Unknown,City-wide,Expansion of Public Long-Distance Transport,Major expansion of Regional Transportation District light rail and bus rapid transit network serving metro area.
Denver,Climate Protection Fund,A1186,2020/11,Ongoing,40,City-wide,Sustainable Land Management (Avoidance of Urban Sprawl),Created dedicated fund raising 40 million dollars annually from sales tax to support climate mitigation programs centered on equity.
Denver,Bus Rapid Transit Federal Boulevard,A1187,2019/01,Ongoing,170,Medium (District/Corridor),Expansion of Public Local Transport,Allocated state funding to develop bus rapid transit project on Federal Boulevard improving speed and reliability.
Denver,Bike Sharing Expansion,A1188,2010/01,Ongoing,Unknown,City-wide,Alternative Drive Systems and Sharing Offers,Expanded bike sharing program throughout Denver providing accessible short-term bicycle rentals for first-mile last-mile connections.
Denver,E-Bike Rebate Program,A1189,2022/04,Ongoing,Unknown,City-wide,Alternative Drive Systems and Sharing Offers,Implemented state and local rebates for e-bike purchases with enhanced incentives for low and moderate income residents.
Denver,Vision Zero Action Plan,A1190,2017/01,Ongoing,Unknown,City-wide,Expansion of Pedestrian Paths,Launched comprehensive traffic safety initiative to eliminate all traffic deaths through infrastructure enforcement and education.
Denver,Transportation Special Revenue Fund,A1191,2022/01,Ongoing,20,City-wide,Expansion of Bicycle Paths,Established dedicated funding from parking meter fee increases providing 20 million dollars annually for multimodal transportation.
